,Name,Status,Link,Speakers,Glottocode,Country
8383,Yanomamö,Endangered/unsafe,https://en.wal.unesco.org/languages/yanomamo,99999,yano1261,N/A
8384,Yansi,Endangered/unsafe,https://en.wal.unesco.org/languages/yansi,99999,yans1239,N/A
8385,Yanyuwa,Severely endangered,https://en.wal.unesco.org/languages/yanyuwa,99,yany1243,N/A
8386,Yao,Potentially vulnerable,https://en.wal.unesco.org/languages/yao,9999999,yaoo1241,Zambia
8387,Yaosakor Asmat,Severely endangered,https://en.wal.unesco.org/languages/yaosakor-asmat,9999,yaos1235,N/A
8388,Yaouré,Endangered/unsafe,https://en.wal.unesco.org/languages/yaoure,99999,yaou1238,N/A
8389,Yapese,Endangered/unsafe,https://en.wal.unesco.org/languages/yapese,9999,yape1248,N/A
8390,Yaqay,Definitely endangered,https://en.wal.unesco.org/languages/yaqay,9999,yaqa1246,N/A
8391,Yaqui,Endangered/unsafe,https://en.wal.unesco.org/languages/yaqui,99999,yaqu1251,Mexico
8392,Yara,Endangered/unsafe,https://en.wal.unesco.org/languages/yara,99999,cind1241,N/A
8393,Yarawata,Definitely endangered,https://en.wal.unesco.org/languages/yarawata,999,yara1250,N/A
8394,Yareba,Endangered/unsafe,https://en.wal.unesco.org/languages/yareba,999,yare1248,N/A
8395,Yareni Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/yareni-zapotec,9999,yare1249,N/A
8396,Yarli,Not in use,https://en.wal.unesco.org/languages/yarli,0,yarl1236,N/A
8397,Yaroame,Endangered/unsafe,https://en.wal.unesco.org/languages/yaroame,999,yaro1235,N/A
8398,Yaru,Not in use,https://en.wal.unesco.org/languages/yaru,0,yaru1257,N/A
8399,Yarumá,Not in use,https://en.wal.unesco.org/languages/yaruma,0,yaru1255,N/A
8400,Yasa,Definitely endangered,https://en.wal.unesco.org/languages/yasa,9999,yasa1242,Cameroon
8401,Yatee Zapotec,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
8402,Yatee Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/yatee-zapotec,9999,yate1242,N/A
8403,Yatzachi Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/yatzachi-zapotec,9999,yatz1235,N/A
8404,Yau (Morobe Province),Endangered/unsafe,https://en.wal.unesco.org/languages/yau-morobe-province,9999,yaum1237,N/A
8405,Yau (Sandaun Province),Definitely endangered,https://en.wal.unesco.org/languages/yau-sandaun-province,999,yaus1235,N/A
8406,Yaur,Severely endangered,https://en.wal.unesco.org/languages/yaur,9999,yaur1239,N/A
8407,Yautepec Zapotec,Endangered/unsafe,https://en.wal.unesco.org/languages/yautepec-zapotec,999,yaut1235,N/A
8408,Yavitero,Not in use,https://en.wal.unesco.org/languages/yavitero,0,yavi1244,N/A
8409,Yawa,Endangered/unsafe,https://en.wal.unesco.org/languages/yawa,9999,nucl1454,N/A
8410,Yawalapití,Critically endangered,https://en.wal.unesco.org/languages/yawalapiti,9,yawa1261,N/A
8411,Yawanawa,Endangered/unsafe,https://en.wal.unesco.org/languages/yawanawa,999,yawa1260,N/A
8412,Yawarawarga,Not in use,https://en.wal.unesco.org/languages/yawarawarga,0,yawa1258,N/A
8413,Yaweyuha,Endangered/unsafe,https://en.wal.unesco.org/languages/yaweyuha,9999,yawe1241,N/A
8414,Yawiyo,Severely endangered,https://en.wal.unesco.org/languages/yawiyo,99,yawi1238,N/A
8415,Yawuru,Not in use,https://en.wal.unesco.org/languages/yawuru,99,yawu1244,N/A
8416,Yaygir,Not in use,https://en.wal.unesco.org/languages/yaygir,0,yayg1236,N/A
8417,Yazgulyam,Endangered/unsafe,https://en.wal.unesco.org/languages/yazgulyam,9999,yazg1240,N/A
8418,Ye'kwana,Definitely endangered,https://en.wal.unesco.org/languages/yekwana,9999,maqu1238,N/A
8419,Yecuatla Totonac,Endangered/unsafe,https://en.wal.unesco.org/languages/yecuatla-totonac,999,yecu1235,N/A
8420,Yei,Severely endangered,https://en.wal.unesco.org/languages/yei,9999,yeii1239,N/A
8421,Yekhee,Potentially vulnerable,https://en.wal.unesco.org/languages/yekhee,999999,yekh1238,N/A
8422,Yekora,Endangered/unsafe,https://en.wal.unesco.org/languages/yekora,9999,yeko1240,N/A
8423,Yela-Kela,Endangered/unsafe,https://en.wal.unesco.org/languages/yela-kela,99999,yela1238,N/A
8424,Yele,Definitely endangered,https://en.wal.unesco.org/languages/yele,9999,yele1255,N/A
8425,Yelelihre,Not in use,https://en.wal.unesco.org/languages/yelelihre,0,yele1238,N/A
8426,Yelmek,Critically endangered,https://en.wal.unesco.org/languages/yelmek,999,yelm1242,N/A
8427,Yemba,Potentially vulnerable,https://en.wal.unesco.org/languages/yemba,999999,yemb1246,Cameroon
8428,Yemeni Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/yemeni-sign-language,N/A,yeme1237,N/A
8429,Yemsa,Definitely endangered,https://en.wal.unesco.org/languages/yemsa,99999,yems1235,N/A
8430,Yendang,Endangered/unsafe,https://en.wal.unesco.org/languages/yendang,99999,yend1241,N/A
8431,Yeni,Not in use,https://en.wal.unesco.org/languages/yeni,0,yeni1253,N/A
8432,Yeniche,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
8433,Yeniche,Endangered/unsafe,https://en.wal.unesco.org/languages/yeniche,99999,yeni1236,N/A
8434,Yerakai,Definitely endangered,https://en.wal.unesco.org/languages/yerakai,999,yera1243,N/A
8435,Yeretuar,Severely endangered,https://en.wal.unesco.org/languages/yeretuar,999,yere1243,N/A
8436,Yeri,Severely endangered,https://en.wal.unesco.org/languages/yeri,99,yapu1240,N/A
8437,Yerisiam,Severely endangered,https://en.wal.unesco.org/languages/yerisiam,99,ires1239,N/A
8438,Yerong-Southern Buyang,Definitely endangered,https://en.wal.unesco.org/languages/yerong-southern-buyang,999,yero1238,N/A
8439,Yerukula,Definitely endangered,https://en.wal.unesco.org/languages/yerukula,99999,yeru1240,N/A
8440,Yeskwa,Endangered/unsafe,https://en.wal.unesco.org/languages/yeskwa,99999,yesk1239,N/A
8441,Yessan-Mayo,Definitely endangered,https://en.wal.unesco.org/languages/yessan-mayo,9999,yess1239,N/A
8442,Yetfa,Definitely endangered,https://en.wal.unesco.org/languages/yetfa,9999,yetf1238,N/A
8443,Yevanic,Not in use,https://en.wal.unesco.org/languages/yevanic,99,yeva1238,N/A
8444,Yeyi,Severely endangered,https://en.wal.unesco.org/languages/yeyi,99999,yeyi1239,Botswana
8445,Yiddish,Potentially vulnerable,https://en.wal.unesco.org/languages/yiddish,99999999,N/A,Sweden
8446,Yidgha,Definitely endangered,https://en.wal.unesco.org/languages/yidgha,9999,yidg1240,Pakistan
8447,Yidiñ,Severely endangered,https://en.wal.unesco.org/languages/yidin,99,yidi1250,N/A
8448,Yil,Definitely endangered,https://en.wal.unesco.org/languages/yil,9999,yill1241,N/A
8449,Yilan Creole Japanese,Definitely endangered,https://en.wal.unesco.org/languages/yilan-creole-japanese,9999,yila1234,N/A
8450,Yimas,Definitely endangered,https://en.wal.unesco.org/languages/yimas,999,yima1243,N/A
8451,Yimas-Alamblak-Pidgin,Not in use,https://en.wal.unesco.org/languages/yimas-alamblak-pidgin,0,yima1235,N/A
8452,Yimas-Arafundi-Pidgin,Not in use,https://en.wal.unesco.org/languages/yimas-arafundi-pidgin,0,yima1244,N/A
8453,Yimas-Iatmul Pidgin,Not in use,https://en.wal.unesco.org/languages/yimas-iatmul-pidgin,0,yima1246,N/A
8454,Yimas-Karawari Pidgin,Not in use,https://en.wal.unesco.org/languages/yimas-karawari-pidgin,0,yima1245,N/A
8455,Yimchungru Naga,Endangered/unsafe,https://en.wal.unesco.org/languages/yimchungru-naga,99999,yimc1240,India
8456,Yinbaw Karen,Endangered/unsafe,https://en.wal.unesco.org/languages/yinbaw-karen,9999,yinb1236,Myanmar
8457,Yinchia,Severely endangered,https://en.wal.unesco.org/languages/yinchia,99999,yinc1238,Myanmar
8458,Yindjibarndi,Severely endangered,https://en.wal.unesco.org/languages/yindjibarndi,999,yind1247,N/A
8459,Yindjilandji,Not in use,https://en.wal.unesco.org/languages/yindjilandji,0,yind1248,N/A
8460,Yine,Definitely endangered,https://en.wal.unesco.org/languages/yine,9999,yine1238,N/A
8461,Yinggarda,Not in use,https://en.wal.unesco.org/languages/yinggarda,9,ying1247,N/A
8462,Yinhawangka,Critically endangered,https://en.wal.unesco.org/languages/yinhawangka,99,yinh1234,N/A
8463,Yintale Karen,Definitely endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
8464,Yintale Karen,Definitely endangered,https://en.wal.unesco.org/languages/yintale-karen,999,yint1235,Myanmar
8465,Yintyinka-Ayabadhu,Not in use,https://en.wal.unesco.org/languages/yintyinka-ayabadhu,0,ayab1239,N/A
8466,Yinwum,Not in use,https://en.wal.unesco.org/languages/yinwum,0,yinw1236,N/A
8467,Yir-Yoront,Severely endangered,https://en.wal.unesco.org/languages/yir-yoront,N/A,yiry1245,N/A
8468,Yirandhali,Not in use,https://en.wal.unesco.org/languages/yirandhali,0,yira1239,N/A
8469,Yirrk-Mel,Not in use,https://en.wal.unesco.org/languages/yirrk-mel,0,N/A,N/A
8470,Yis,Definitely endangered,https://en.wal.unesco.org/languages/yis,999,yiss1240,N/A
8471,Yiwom,Endangered/unsafe,https://en.wal.unesco.org/languages/yiwom,99999,yiwo1237,N/A
8472,Yoba,Not in use,https://en.wal.unesco.org/languages/yoba,0,yoba1237,N/A
8473,Yocoboué Dida,Endangered/unsafe,https://en.wal.unesco.org/languages/yocoboue-dida,99999,yoco1235,N/A
8474,Yogad,Definitely endangered,https://en.wal.unesco.org/languages/yogad,99999,yoga1237,Philippines
8475,Yogyakarta Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/yogyakarta-sign-language,9999,yogy1234,N/A
8476,Yoidik,Endangered/unsafe,https://en.wal.unesco.org/languages/yoidik,999,yoid1240,N/A
8477,Yoke,Definitely endangered,https://en.wal.unesco.org/languages/yoke,999,yoke1238,N/A
8478,Yokohama Pidgin,Not in use,https://en.wal.unesco.org/languages/yokohama-pidgin,0,yoko1234,N/A
8479,Yolngu Sign Language,Severely endangered,https://en.wal.unesco.org/languages/yolngu-sign-language,9999,yoln1234,N/A
8480,Yoloxochitl Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/yoloxochitl-mixtec,99999,yolo1241,N/A
8481,Yom,Potentially vulnerable,https://en.wal.unesco.org/languages/yom,999999,yomm1242,Benin
8482,Yombe,Potentially vulnerable,https://en.wal.unesco.org/languages/yombe,999999,yomb1244,Zambia
8483,Yonaguni,Severely endangered,https://en.wal.unesco.org/languages/yonaguni,999,yona1241,Japan
8484,Yoncalla,Not in use,https://en.wal.unesco.org/languages/yoncalla,0,yonc1234,N/A
8485,Yong,Definitely endangered,https://en.wal.unesco.org/languages/yong,99999,yong1277,N/A
8486,Yongbei Zhuang,Potentially vulnerable,https://en.wal.unesco.org/languages/yongbei-zhuang,9999999,yong1276,N/A
8487,Yonggom,Definitely endangered,https://en.wal.unesco.org/languages/yonggom,9999,yong1280,N/A
8488,Yonggu Biao,Endangered/unsafe,https://en.wal.unesco.org/languages/yonggu-biao,99999,yong1283,N/A
8489,Yongnan Zhuang,Potentially vulnerable,https://en.wal.unesco.org/languages/yongnan-zhuang,9999999,yong1275,N/A
8490,Yopno,Endangered/unsafe,https://en.wal.unesco.org/languages/yopno,9999,yopn1238,N/A
8491,Yora,Endangered/unsafe,https://en.wal.unesco.org/languages/yora,999,yora1241,Peru
8492,Yoron,Definitely endangered,https://en.wal.unesco.org/languages/yoron,999,yoro1243,Japan
8493,Yorta Yorta,Not in use,https://en.wal.unesco.org/languages/yorta-yorta,0,yort1237,N/A
8494,Yoruba,Potentially vulnerable,https://en.wal.unesco.org/,N/A,N/A,N/A
8495,Yoruba,Potentially vulnerable,https://en.wal.unesco.org/languages/yoruba,99999999,yoru1245,Benin
8496,Yoruba Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/yoruba-sign-language,99,yoru1246,N/A
8497,Yosondúa Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/yosondua-mixtec,9999,yoso1239,N/A
8498,Yotti,Endangered/unsafe,https://en.wal.unesco.org/languages/yotti,9999,yott1234,N/A
8499,Youjiang Zhuang,Potentially vulnerable,https://en.wal.unesco.org/languages/youjiang-zhuang,999999,youj1238,N/A
8500,Youle Jinuo,Severely endangered,https://en.wal.unesco.org/languages/youle-jinuo,9999,youl1235,N/A
8501,Younuo Bunu,Definitely endangered,https://en.wal.unesco.org/languages/younuo-bunu,9999,youn1235,N/A
8502,Yout Wam,Endangered/unsafe,https://en.wal.unesco.org/languages/yout-wam,999,yout1234,N/A
8503,Yoy,Definitely endangered,https://en.wal.unesco.org/languages/yoy,9999,yoyy1238,N/A
8504,Yuaga,Definitely endangered,https://en.wal.unesco.org/languages/yuaga,9999,yuag1237,N/A
8505,Yucatec Maya,Potentially vulnerable,https://en.wal.unesco.org/languages/yucatec-maya,999999,yuca1254,Mexico
8506,Yucatec Maya Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/yucatec-maya-sign-language,999,yuca1236,N/A
8507,Yuchi,Critically endangered,https://en.wal.unesco.org/languages/yuchi,99,yuch1247,N/A
8508,Yucuañe Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/yucuane-mixtec,999,yucu1250,N/A
8509,Yucuna,Definitely endangered,https://en.wal.unesco.org/languages/yucuna,999,yucu1253,N/A
8510,Yucunicoco Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/yucunicoco-mixtec,N/A,N/A,N/A
8511,Yue Chinese,Potentially vulnerable,https://en.wal.unesco.org/languages/yue-chinese,99999999,yuec1235,Australia
8512,Yugambal,Not in use,https://en.wal.unesco.org/languages/yugambal,0,yuga1244,N/A
8513,Yugh,Not in use,https://en.wal.unesco.org/languages/yugh,0,yugh1239,N/A
8514,Yugoslavian Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/yugoslavian-sign-language,99999,yugo1238,N/A
8515,Yugul,Not in use,https://en.wal.unesco.org/languages/yugul,0,yugu1250,N/A
8516,Yuhup,Endangered/unsafe,https://en.wal.unesco.org/languages/yuhup,999,yuhu1238,Colombia
8517,Yukhagir,Critically endangered,https://en.wal.unesco.org/languages/yukhagir,999,N/A,N/A
8518,Yukpa,Endangered/unsafe,https://en.wal.unesco.org/languages/yukpa,9999,yukp1241,Colombia
8519,Yukuben,Endangered/unsafe,https://en.wal.unesco.org/languages/yukuben,99999,yuku1243,Cameroon
8520,Yulparija,Severely endangered,https://en.wal.unesco.org/languages/yulparija,99,yulp1239,N/A
8521,Yulu-Binga,Definitely endangered,https://en.wal.unesco.org/languages/yulu-binga,99999,yulu1243,South Sudan
8522,Yupua,Not in use,https://en.wal.unesco.org/languages/yupua,0,jupu1235,N/A
8523,Yuputhimri,Not in use,https://en.wal.unesco.org/languages/yuputhimri,0,yupu1235,N/A
8524,Yuqui,Definitely endangered,https://en.wal.unesco.org/languages/yuqui,999,yuqu1240,N/A
8525,Yuracaré,Definitely endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
8526,Yuracaré,Definitely endangered,https://en.wal.unesco.org/languages/yuracare,9999,yura1255,N/A
8527,Yurok,Not in use,https://en.wal.unesco.org/languages/yurok,0,yuro1248,N/A
8528,Yuru,Not in use,https://en.wal.unesco.org/languages/yuru,0,yuru1264,N/A
8529,Yurumanguí,Not in use,https://en.wal.unesco.org/languages/yurumangui,0,yuru1243,N/A
8530,Yurutí,Definitely endangered,https://en.wal.unesco.org/languages/yuruti,9999,yuru1263,Colombia
8531,Yutanduchi Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/yutanduchi-mixtec,9999,yuta1240,N/A
8532,Yuwaalaraay-Gamilaraay,Critically endangered,https://en.wal.unesco.org/languages/yuwaalaraay-gamilaraay,99,gami1243,N/A
8533,Zaachila Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/zaachila-zapotec,999,zaac1239,N/A
8534,Zaban Eshareh Irani,Potentially vulnerable,https://en.wal.unesco.org/languages/zaban-eshareh-irani,999999,pers1244,N/A
8535,Zabana,Endangered/unsafe,https://en.wal.unesco.org/languages/zabana,9999,zaba1237,N/A
8536,Zacatepec Chatino,Definitely endangered,https://en.wal.unesco.org/languages/zacatepec-chatino,999,zaca1242,N/A
8537,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,Endangered/unsafe,https://en.wal.unesco.org/languages/zacatlan-ahuacatlan-tepetzintla-nahuatl,99999,zaca1241,N/A
8538,Zaiwa,Potentially vulnerable,https://en.wal.unesco.org/languages/zaiwa,999999,zaiw1241,Myanmar
8539,Zakhring,Definitely endangered,https://en.wal.unesco.org/languages/zakhring,999,zakh1243,India
8540,Zamba,Endangered/unsafe,https://en.wal.unesco.org/languages/zamba,N/A,zamb1245,N/A
8541,Zambian Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/zambian-sign-language,99999,zamb1239,Zambia
8542,Zamuco,Not in use,https://en.wal.unesco.org/languages/zamuco,0,zamu1245,N/A
8543,Zan Gula,Definitely endangered,https://en.wal.unesco.org/languages/zan-gula,9999,zang1249,N/A
8544,Zanaki,Endangered/unsafe,https://en.wal.unesco.org/languages/zanaki,99999,zana1238,N/A
8545,Zande,Potentially vulnerable,https://en.wal.unesco.org/languages/zande,9999999,zand1248,South Sudan
8546,Zangskari,Definitely endangered,https://en.wal.unesco.org/languages/zangskari,99999,zang1248,N/A
8547,Zangwal,Definitely endangered,https://en.wal.unesco.org/languages/zangwal,99,zang1255,N/A
8548,Zaniza Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/zaniza-zapotec,999,zani1235,N/A
8549,Záparo,Critically endangered,https://en.wal.unesco.org/languages/zaparo,9,zapa1253,Ecuador
8550,Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/zapotec,99999,N/A,Mexico
8551,Zaramo,Critically endangered,https://en.wal.unesco.org/languages/zaramo,999999,zara1247,N/A
8552,Zari,Definitely endangered,https://en.wal.unesco.org/languages/zari,0,zari1242,N/A
8553,Zarma-Kaado,Potentially vulnerable,https://en.wal.unesco.org/languages/zarma-kaado,9999999,zarm1239,N/A
8554,Zauzou,Definitely endangered,https://en.wal.unesco.org/languages/zauzou,9999,zauz1238,N/A
8555,Zay,Definitely endangered,https://en.wal.unesco.org/languages/zay,99999,zayy1238,N/A
8556,Zayse-Zergulla,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
8557,Zayse-Zergulla,Endangered/unsafe,https://en.wal.unesco.org/languages/zayse-zergulla,99999,zays1235,N/A
8558,Zaza,Potentially vulnerable,https://en.wal.unesco.org/languages/zaza,9999999,N/A,Türkiye
8559,Zazao,Critically endangered,https://en.wal.unesco.org/languages/zazao,9,zaza1245,N/A
8560,Zbu,Severely endangered,https://en.wal.unesco.org/languages/zbu,9999,zbua1234,N/A
8561,Zeem,Definitely endangered,https://en.wal.unesco.org/languages/zeem,999,zeem1242,N/A
8562,Zeeuws,Potentially vulnerable,https://en.wal.unesco.org/languages/zeeuws,999999,zeeu1238,N/A
8563,Zemba,Endangered/unsafe,https://en.wal.unesco.org/languages/zemba,99999,zemb1238,N/A
8564,Zeme Naga,Endangered/unsafe,https://en.wal.unesco.org/languages/zeme-naga,99999,zeme1240,India
8565,Zemeic,Potentially vulnerable,https://en.wal.unesco.org/languages/zemeic,999999,N/A,India
8566,Zenag,Endangered/unsafe,https://en.wal.unesco.org/languages/zenag,9999,zena1237,N/A
8567,Zenaga,Definitely endangered,https://en.wal.unesco.org/languages/zenaga,9999,zena1248,N/A
8568,Zenzontepec Chatino,Endangered/unsafe,https://en.wal.unesco.org/languages/zenzontepec-chatino,9999,zenz1235,N/A
8569,Zhaba,Definitely endangered,https://en.wal.unesco.org/languages/zhaba,9999,zhab1238,N/A
8570,Zhangzhung,Not in use,https://en.wal.unesco.org/languages/zhangzhung,0,zhan1239,N/A
8571,Zhenkang Wa,Endangered/unsafe,https://en.wal.unesco.org/languages/zhenkang-wa,99999,nucl1290,Myanmar
8572,Zhire,Potentially vulnerable,https://en.wal.unesco.org/languages/zhire,999999,zhir1238,N/A
8573,Zhoa,Definitely endangered,https://en.wal.unesco.org/languages/zhoa,9999,zhoa1238,Cameroon
