Name_x,Status,Link,Speakers,Glottocode,Country,Name_y,Top-level family,ISO-639-3,Macroarea,Child dialects,Latitude,Longtitude
Unami,Not in use,https://en.wal.unesco.org/languages/unami,0.0,unam1242,,Unami,Algic,unm,North America,0.0,40.4,-74.3
Unde Kaili,Endangered/unsafe,https://en.wal.unesco.org/languages/unde-kaili,99999.0,unde1235,,Unde Kaili,Austronesian,unz,Papunesia,0.0,-0.86,119.67
Uneapa,Endangered/unsafe,https://en.wal.unesco.org/languages/uneapa,9999.0,unea1237,,Uneapa,Austronesian,bbn,Papunesia,0.0,-4.89,149.14
Uneme,Definitely endangered,https://en.wal.unesco.org/languages/uneme,99999.0,unem1238,,Uneme,Atlantic-Congo,une,Africa,0.0,6.97,6.13
Unggumi,Not in use,https://en.wal.unesco.org/languages/unggumi,9.0,ungg1243,,Unggumi,Worrorran,xgu,Australia,0.0,-15.65,124.67
Uni,Definitely endangered,https://en.wal.unesco.org/languages/uni,,unii1234,,Uni,Sko,uni,Papunesia,2.0,-3.09,142.03
Unserdeutsch,Critically endangered,https://en.wal.unesco.org/languages/unserdeutsch,99.0,unse1236,,Unserdeutsch,Indo-European,uln,Papunesia,0.0,-4.2,152.18
Unua,Endangered/unsafe,https://en.wal.unesco.org/languages/unua,999.0,unua1237,,Unua,Austronesian,onu,Papunesia,1.0,-16.26,167.6
Unubahe,Critically endangered,https://en.wal.unesco.org/languages/unubahe,9.0,unub1234,,Unubahe,Austronesian,unu,Papunesia,0.0,-10.37,150.27
,,,,uokh1238,,Uokha,Bookkeeping,uok,Africa,0.0,7.01,5.98
Upper Taromi,Definitely endangered,https://en.wal.unesco.org/languages/upper-taromi,9.0,uppe1235,,Upper Taromi,Indo-European,tov,Eurasia,0.0,36.6,48.73
Upper Necaxa Totonac,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-necaxa-totonac,9999.0,uppe1275,,Upper Necaxa Totonac,Totonacan,tku,North America,4.0,20.24,-97.81
Upper Sorbian,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-sorbian,99999.0,uppe1395,Germany,Upper Sorbian,Indo-European,hsb,Eurasia,6.0,51.24,14.41
Central East Middle German,Potentially vulnerable,https://en.wal.unesco.org/languages/central-east-middle-german,9999999.0,uppe1400,,Central East Middle German,Indo-European,sxu,Eurasia,29.0,51.15,12.69
Upper Ta'oih,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-taoih,99999.0,uppe1406,,Upper Ta'oih,Austroasiatic,tth,Eurasia,5.0,16.19,107.06
Upper Riverland,Not in use,https://en.wal.unesco.org/languages/upper-riverland,0.0,uppe1415,,Upper Riverland,Pama-Nyungan,,Australia,3.0,-34.1,141.0
,,,,uppe1424,,Upper Tanudan Kalinga,Bookkeeping,kgh,Papunesia,0.0,17.21,121.2
Upper Kinabatangan,Definitely endangered,https://en.wal.unesco.org/languages/upper-kinabatangan,9999.0,uppe1427,,Upper Kinabatangan,Austronesian,dmg,Papunesia,4.0,5.32,116.9
Upper Grand Valley Dani,Endangered/unsafe,https://en.wal.unesco.org/languages/upper-grand-valley-dani,99999.0,uppe1430,,Upper Grand Valley Dani,Nuclear Trans New Guinea,dna,Papunesia,0.0,-3.94,138.9
Upper Umpqua,Not in use,https://en.wal.unesco.org/languages/upper-umpqua,0.0,uppe1436,,Upper Umpqua,Athabaskan-Eyak-Tlingit,xup,North America,0.0,43.22,-123.36
Upper Tanana,Critically endangered,https://en.wal.unesco.org/languages/upper-tanana,99.0,uppe1437,,Upper Tanana,Athabaskan-Eyak-Tlingit,tau,North America,2.0,62.69,-141.37
Upper Kuskokwim,Critically endangered,https://en.wal.unesco.org/languages/upper-kuskokwim,99.0,uppe1438,,Upper Kuskokwim,Athabaskan-Eyak-Tlingit,kuu,North America,0.0,62.3,-155.95
Upper Chehalis,Not in use,https://en.wal.unesco.org/languages/upper-chehalis,0.0,uppe1439,,Upper Chehalis,Salishan,cjh,North America,3.0,46.8,-123.17
Upper Guinea Crioulo,Potentially vulnerable,https://en.wal.unesco.org/languages/upper-guinea-crioulo,9999999.0,uppe1455,,Upper Guinea Crioulo,Indo-European,pov,Africa,3.0,13.23,-15.33
,,,,uppe1459,,Upper Baram Kenyah,Bookkeeping,ubm,,0.0,,
,,,,urad1239,,Uradhi,Bookkeeping,urf,Australia,0.0,-12.07,142.13
Urak Lawoi',Definitely endangered,https://en.wal.unesco.org/languages/urak-lawoi,9999.0,urak1238,,Urak Lawoi',Austronesian,urk,Eurasia,0.0,7.53,99.08
Urali of Idukki,Not in use,https://en.wal.unesco.org/languages/urali-idukki,0.0,ural1274,India,Urali of Idukki,Dravidian,url,Eurasia,0.0,10.85,76.8
Urapmin,Definitely endangered,https://en.wal.unesco.org/languages/urapmin,999.0,urap1239,,Urapmin,Nuclear Trans New Guinea,urm,Papunesia,0.0,-5.09,141.54
Ura (Papua New Guinea),Definitely endangered,https://en.wal.unesco.org/languages/ura-papua-new-guinea,9999.0,urap1240,,Ura (Papua New Guinea),Baining,uro,Papunesia,0.0,-4.64,151.95
Urartian,Not in use,https://en.wal.unesco.org/languages/urartian,0.0,urar1245,,Urartian,Hurro-Urartian,xur,Eurasia,0.0,38.5,43.34
Urarina,Definitely endangered,https://en.wal.unesco.org/languages/urarina,9999.0,urar1246,Peru,Urarina,,ura,South America,0.0,-4.44,-75.42
Urat,Definitely endangered,https://en.wal.unesco.org/languages/urat,9999.0,urat1244,,Urat,Nuclear Torricelli,urt,Papunesia,6.0,-3.6,142.79
Ura (Vanuatu),Critically endangered,https://en.wal.unesco.org/languages/ura-vanuatu,9.0,urav1235,,Ura (Vanuatu),Austronesian,uur,Papunesia,0.0,-18.67,169.08
Urdu,Safe,https://en.wal.unesco.org/languages/urdu,999999999.0,urdu1245,India,Urdu,Indo-European,urd,Eurasia,3.0,25.0,67.0
Urhobo,Potentially vulnerable,https://en.wal.unesco.org/languages/urhobo,999999.0,urho1239,,Urhobo,Atlantic-Congo,urh,Africa,4.0,5.31,5.86
Urigina,Definitely endangered,https://en.wal.unesco.org/languages/urigina,9999.0,urig1240,,Urigina,Nuclear Trans New Guinea,urg,Papunesia,0.0,-5.59,145.51
Uri,Definitely endangered,https://en.wal.unesco.org/languages/uri,9999.0,urii1240,,Uri,Nuclear Trans New Guinea,uvh,Papunesia,2.0,-6.42,146.61
Urimo,Definitely endangered,https://en.wal.unesco.org/languages/urimo,999.0,urim1251,,Urimo,Nuclear Torricelli,urx,Papunesia,0.0,-3.86,143.7
Urim,Definitely endangered,https://en.wal.unesco.org/languages/urim,9999.0,urim1252,,Urim,Nuclear Torricelli,uri,Papunesia,2.0,-3.58,142.65
Uripiv-Wala-Rano-Atchin,Endangered/unsafe,https://en.wal.unesco.org/languages/uripiv-wala-rano-atchin,9999.0,urip1239,,Uripiv-Wala-Rano-Atchin,Austronesian,upv,Papunesia,3.0,-16.01,167.35
Urningangg,Not in use,https://en.wal.unesco.org/languages/urningangg,0.0,urni1239,,Urningangg,Giimbiyu,urc,Australia,0.0,-13.48,133.02
Uruava,Not in use,https://en.wal.unesco.org/languages/uruava,0.0,urua1242,,Uruava,Austronesian,urv,Papunesia,0.0,-6.23,155.57
Uruangnirin,Definitely endangered,https://en.wal.unesco.org/languages/uruangnirin,999.0,urua1244,,Uruangnirin,Austronesian,urn,Papunesia,0.0,-3.45,132.75
Urubú-Kaapor Sign Language,Critically endangered,https://en.wal.unesco.org/languages/urubu-kaapor-sign-language,0.0,urub1243,,Urubú-Kaapor Sign Language,Sign Language,uks,South America,0.0,-2.54,-46.42
Urubú-Kaapor,Definitely endangered,https://en.wal.unesco.org/languages/urubu-kaapor,999.0,urub1250,,Urubú-Kaapor,Tupian,urb,South America,0.0,-2.46,-46.22
Urucucús,Not in use,https://en.wal.unesco.org/languages/urucucus,0.0,uruc1243,,Urucucús,Unclassifiable,,South America,0.0,,
Uru-Eu-Wau-Wau,Definitely endangered,https://en.wal.unesco.org/languages/uru-eu-wau-wau,99.0,urue1240,,Uru-Eu-Wau-Wau,Tupian,urz,South America,0.0,-10.92,-63.81
Uruguayan Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/uruguayan-sign-language,9999.0,urug1238,,Uruguayan Sign Language,Sign Language,ugy,South America,0.0,-34.6,-56.45
Urum,Definitely endangered,https://en.wal.unesco.org/languages/urum,999999.0,urum1249,,Kipchak Urum,Turkic,uum,Eurasia,0.0,42.04,43.99
Urumi,Not in use,https://en.wal.unesco.org/languages/urumi,0.0,urum1250,,Urumi,Tupian,uru,South America,0.0,-9.08,-63.85
Uru-Pa-In,Endangered/unsafe,https://en.wal.unesco.org/languages/uru-pa,999.0,urup1235,,Uru-Pa-In,Unclassifiable,urp,South America,0.0,-11.29,-62.72
Urupa,Not in use,https://en.wal.unesco.org/languages/urupa,0.0,urup1245,,Urupa,Chapacuran,,South America,0.0,-10.25,-62.75
Uru,Not in use,https://en.wal.unesco.org/languages/uru,0.0,uruu1244,,Uru,Uru-Chipaya,ure,South America,3.0,-16.73,-68.97
Usaghade,Definitely endangered,https://en.wal.unesco.org/languages/usaghade,9999.0,usag1244,,Usaghade,Atlantic-Congo,usk,Africa,0.0,4.79,8.53
Usan,Endangered/unsafe,https://en.wal.unesco.org/languages/usan,9999.0,usan1239,,Usan,Nuclear Trans New Guinea,wnu,Papunesia,0.0,-4.84,145.36
Usarufa,Severely endangered,https://en.wal.unesco.org/languages/usarufa,9999.0,usar1243,,Usarufa,Nuclear Trans New Guinea,usa,Papunesia,0.0,-6.39,145.63
Ushojo,Definitely endangered,https://en.wal.unesco.org/languages/ushojo,9999.0,usho1238,Pakistan,Ushojo,Indo-European,ush,Eurasia,0.0,35.16,72.64
Usila Chinantec,Endangered/unsafe,https://en.wal.unesco.org/languages/usila-chinantec,9999.0,usil1237,,Usila Chinantec,Otomanguean,cuc,North America,0.0,17.92,-96.41
Usku,Definitely endangered,https://en.wal.unesco.org/languages/usku,99.0,usku1243,,Usku,,ulf,Papunesia,0.0,-3.64,140.5
Uspanteco,Definitely endangered,https://en.wal.unesco.org/languages/uspanteco,9999.0,uspa1245,,Uspanteco,Mayan,usp,North America,0.0,15.36,-90.89
Usui,Endangered/unsafe,https://en.wal.unesco.org/languages/usui,99999.0,usui1238,Myanmar,Usui,Sino-Tibetan,usi,Eurasia,0.0,23.01,91.79
Utarmbung,Endangered/unsafe,https://en.wal.unesco.org/languages/utarmbung,9999.0,utar1238,,Utarmbung,Nuclear Trans New Guinea,omo,Papunesia,0.0,-4.83,144.92
Ute-Southern Paiute,Definitely endangered,https://en.wal.unesco.org/languages/ute-southern-paiute,9999.0,utes1238,,Ute-Southern Paiute,Uto-Aztecan,ute,North America,3.0,40.1,-110.31
,,,,utno1237,,Adilabad Gondi,Dravidian,wsg,Eurasia,2.0,18.75,80.2
Utu,Endangered/unsafe,https://en.wal.unesco.org/languages/utu,999.0,utuu1240,,Utu,Nuclear Trans New Guinea,utu,Papunesia,0.0,-5.16,145.54
U,Definitely endangered,https://en.wal.unesco.org/languages/u,99999.0,uuuu1243,,U,Austroasiatic,uuu,Eurasia,0.0,22.68,101.77
Uvbie,Endangered/unsafe,https://en.wal.unesco.org/languages/uvbie,99999.0,uvbi1238,,Uvbie,Atlantic-Congo,evh,Africa,0.0,5.44,5.77
Uwinymil,Not in use,https://en.wal.unesco.org/languages/uwinymil,0.0,uwin1234,,Uwinymil,Gunwinyguan,,Australia,0.0,-12.8,131.7
Uya,Definitely endangered,https://en.wal.unesco.org/languages/uya,999.0,uyaa1238,,Uya,Nuclear Trans New Guinea,usu,Papunesia,0.0,-5.32,145.47
Uzbeki Arabic,Definitely endangered,https://en.wal.unesco.org/languages/uzbeki-arabic,999.0,uzbe1248,,Qashqa-Darya Arabic,Afro-Asiatic,auz,Eurasia,2.0,40.26,65.39
Uzekwe,Endangered/unsafe,https://en.wal.unesco.org/languages/uzekwe,9999.0,uzek1238,,Uzekwe,Atlantic-Congo,eze,Africa,0.0,6.59,8.31
Vaagri Booli,Definitely endangered,https://en.wal.unesco.org/languages/vaagri-booli,9999.0,vaag1238,India,Vaagri Booli,Indo-European,vaa,Eurasia,0.0,12.21,79.53
Vaal-Orange,Not in use,https://en.wal.unesco.org/languages/vaal-orange,0.0,vaal1235,,Vaal-Orange,Tuu,kqu,Africa,3.0,-29.55,26.11
Vafsi,Endangered/unsafe,https://en.wal.unesco.org/languages/vafsi,99999.0,vafs1240,,Vafsi,Indo-European,vaf,Eurasia,0.0,34.53,50.0
Vaghri,Endangered/unsafe,https://en.wal.unesco.org/languages/vaghri,9999.0,vagh1246,,Vaghri,Indo-European,vgr,Eurasia,0.0,26.14,68.61
,,,,vagh1248,,Kadung,Atlantic-Congo,dkg,Africa,0.0,9.48,9.35
Vaghua,Endangered/unsafe,https://en.wal.unesco.org/languages/vaghua,9999.0,vagh1249,,Vaghua,Austronesian,tva,Papunesia,0.0,-6.69,156.54
Vagla,Endangered/unsafe,https://en.wal.unesco.org/languages/vagla,99999.0,vagl1239,Ghana,Vagla,Atlantic-Congo,vag,Africa,2.0,9.34,-2.31
Vai,Potentially vulnerable,https://en.wal.unesco.org/languages/vai,999999.0,vaii1241,,Vai,Mande,vai,Africa,0.0,7.05,-11.33
Vaiphei,Endangered/unsafe,https://en.wal.unesco.org/languages/vaiphei,99999.0,vaip1239,India,Vaiphei,Sino-Tibetan,vap,Eurasia,0.0,24.14,93.72
Vale,Endangered/unsafe,https://en.wal.unesco.org/languages/vale,9999.0,vale1250,,Vale,Central Sudanic,vae,Africa,2.0,7.5,18.56
Valencian Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/valencian-sign-language,9999.0,vale1251,,Valencian Sign Language,Sign Language,vsv,Eurasia,0.0,39.5,-0.75
Valley Maidu,Not in use,https://en.wal.unesco.org/languages/valley-maidu,0.0,vall1252,,Valley Maidu,Maiduan,vmv,North America,0.0,39.81,-121.19
Valle Nacional Chinantec,Endangered/unsafe,https://en.wal.unesco.org/languages/valle-nacional-chinantec,999.0,vall1253,,Valle Nacional Chinantec,Otomanguean,cvn,North America,0.0,17.8,-96.32
Walman,Severely endangered,https://en.wal.unesco.org/languages/walman,9999.0,valm1241,,Walman,Nuclear Torricelli,van,Papunesia,0.0,-3.25,142.5
Valpei,Definitely endangered,https://en.wal.unesco.org/languages/valpei,999.0,valp1237,,Valpei,Austronesian,vlp,Papunesia,0.0,-14.71,166.61
Vamale,Definitely endangered,https://en.wal.unesco.org/languages/vamale,99.0,vama1243,,Vamale,Austronesian,mkt,Papunesia,2.0,-20.77,165.04
Vame,Endangered/unsafe,https://en.wal.unesco.org/languages/vame,9999.0,vame1236,,Vame,Afro-Asiatic,mlr,Africa,5.0,10.95,14.21
Vangunu,Endangered/unsafe,https://en.wal.unesco.org/languages/vangunu,999.0,vang1243,,Vangunu,Austronesian,mpr,Papunesia,2.0,-8.67,158.0
Vanimo,Endangered/unsafe,https://en.wal.unesco.org/languages/vanimo,9999.0,vani1248,,Vanimo,Sko,vam,Papunesia,2.0,-2.69,141.26
Lovono,Critically endangered,https://en.wal.unesco.org/languages/lovono,9.0,vano1237,,Lovono,Austronesian,vnk,Papunesia,0.0,-11.61,166.8
Vanuma,Endangered/unsafe,https://en.wal.unesco.org/languages/vanuma,9999.0,vanu1242,,Vanuma,Atlantic-Congo,vau,Africa,0.0,0.94,29.81
Vao,Endangered/unsafe,https://en.wal.unesco.org/languages/vao,9999.0,vaoo1237,,Vao-Vovo,Austronesian,vao,Papunesia,0.0,-15.9,167.31
Varhadi-Nagpuri,Potentially vulnerable,https://en.wal.unesco.org/languages/varhadi-nagpuri,9999999.0,varh1239,,Varhadi-Nagpuri,Indo-European,vah,Eurasia,11.0,20.71,79.75
Varisi,Endangered/unsafe,https://en.wal.unesco.org/languages/varisi,9999.0,vari1239,,Varisi,Austronesian,vrs,Papunesia,2.0,-6.83,156.66
Varli,Potentially vulnerable,https://en.wal.unesco.org/languages/varli,999999.0,varl1238,India,Dungar Varli,Indo-European,vav,Eurasia,2.0,20.56,73.3
Vasavi,Potentially vulnerable,https://en.wal.unesco.org/languages/vasavi,999999.0,vasa1239,India,Vasavi,Indo-European,vas,Eurasia,5.0,21.36,73.87
Northern Ju,Definitely endangered,https://en.wal.unesco.org/languages/northern-ju,99999.0,vase1234,,Northern Ju,Kxa,vaj,Africa,0.0,-18.27,18.19
,,,,vatr1237,,Vatrata,Bookkeeping,vlr,Papunesia,0.0,-13.83,167.42
Vazimba,Unknown,https://en.wal.unesco.org/languages/vazimba,,vazi1234,,Vazimba,Unclassifiable,,Africa,0.0,,
Veddah,Not in use,https://en.wal.unesco.org/languages/veddah,999.0,vedd1240,,Veddah,Indo-European,ved,Eurasia,0.0,6.97,81.26
Vehes,Severely endangered,https://en.wal.unesco.org/languages/vehes,99.0,vehe1237,,Vehes,Austronesian,val,Papunesia,0.0,-6.92,146.9
Vemgo-Mabas,Endangered/unsafe,https://en.wal.unesco.org/languages/vemgo-mabas,99999.0,vemg1240,Cameroon,Vemgo-Mabas,Afro-Asiatic,vem,Africa,2.0,10.83,13.66
Venda,Potentially vulnerable,https://en.wal.unesco.org/languages/venda,9999999.0,vend1245,Zimbabwe,Venda,Atlantic-Congo,ven,Africa,7.0,-22.19,29.95
Venezuelan Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/venezuelan-sign-language,99999.0,vene1237,,Venezuelan Sign Language,Sign Language,vsl,South America,0.0,10.33,-66.77
Venetic,Not in use,https://en.wal.unesco.org/languages/venetic,0.0,vene1257,,Venetic,Indo-European,xve,Eurasia,0.0,45.6,12.06
Venetian,Potentially vulnerable,https://en.wal.unesco.org/languages/venetian,9999999.0,vene1258,,Venetian,Indo-European,vec,Eurasia,6.0,45.5,12.21
Vengo,Endangered/unsafe,https://en.wal.unesco.org/languages/vengo,99999.0,veng1238,,Vengo,Atlantic-Congo,bav,Africa,0.0,6.11,10.41
Ventureño,Not in use,https://en.wal.unesco.org/languages/ventureno,0.0,vent1242,,Ventureño,Chumashan,veo,North America,0.0,34.18,-119.03
Veps,Severely endangered,https://en.wal.unesco.org/languages/veps,9999.0,veps1250,Russian Federation,Veps,Uralic,vep,Eurasia,3.0,60.34,34.79
Vera'a,Definitely endangered,https://en.wal.unesco.org/languages/veraa,999.0,vera1241,,Vera'a,Austronesian,vra,Papunesia,3.0,-13.89,167.43
Vere Kaadam,Endangered/unsafe,https://en.wal.unesco.org/languages/vere-kaadam,,vere1252,,Vere Kaadam,Atlantic-Congo,,Africa,4.0,9.01,12.42
Vidunda,Definitely endangered,https://en.wal.unesco.org/languages/vidunda,99999.0,vidu1238,,Vidunda,Atlantic-Congo,vid,Africa,0.0,-7.53,36.93
Viemo,Endangered/unsafe,https://en.wal.unesco.org/languages/viemo,9999.0,viem1243,,Viemo,Atlantic-Congo,vig,Africa,0.0,10.84,-3.84
Vietnamese,Safe,https://en.wal.unesco.org/languages/vietnamese,99999999.0,viet1252,Australia,Vietnamese,Austroasiatic,vie,Eurasia,3.0,20.68,105.77
Vilela,Not in use,https://en.wal.unesco.org/languages/vilela,0.0,vile1241,,Vilela,,vil,South America,0.0,-27.41,-58.97
Vili,Endangered/unsafe,https://en.wal.unesco.org/languages/vili,99999.0,vili1238,,Vili,Atlantic-Congo,vif,Africa,2.0,-4.07,11.38
Vili of Ngounie,Critically endangered,https://en.wal.unesco.org/languages/vili-ngounie,,vili1239,,Vili of Ngounie,Atlantic-Congo,,Africa,0.0,-2.75,10.31
Villa Viciosa Agta,Not in use,https://en.wal.unesco.org/languages/villa-viciosa-agta,0.0,vill1242,,Villa Viciosa Agta,Unattested,dyg,Papunesia,0.0,17.47,120.64
Vincentian Creole English,Endangered/unsafe,https://en.wal.unesco.org/languages/vincentian-creole-english,99999.0,vinc1243,,Vincentian Creole English,Indo-European,svc,North America,0.0,13.24,-61.2
Neve'ei,Definitely endangered,https://en.wal.unesco.org/languages/neveei,999.0,vinm1237,,Neve'ei,Austronesian,vnm,Papunesia,1.0,-16.23,167.43
Vinza,Endangered/unsafe,https://en.wal.unesco.org/languages/vinza,9999.0,vinz1238,,Vinza,Atlantic-Congo,vin,Africa,0.0,-4.99,30.57
Virgin Islands Creole English,Endangered/unsafe,https://en.wal.unesco.org/languages/virgin-islands-creole-english,99999.0,virg1240,Netherlands,Virgin Islands Creole English,Indo-European,vic,North America,0.0,18.05,-63.08
Vishavan,Definitely endangered,https://en.wal.unesco.org/languages/vishavan,999.0,vish1243,,Vishavan,Dravidian,vis,Eurasia,0.0,10.18,76.76
Viti,Endangered/unsafe,https://en.wal.unesco.org/languages/viti,,viti1241,,Viti,Atlantic-Congo,vit,Africa,0.0,6.67,11.11
Vitou,Severely endangered,https://en.wal.unesco.org/languages/vitou,999.0,vito1235,,Vitou,Tor-Orya,vto,Papunesia,0.0,-2.11,139.11
Vivti,Critically endangered,https://en.wal.unesco.org/languages/vivti,0.0,vivt1234,,Vivti,Austronesian,,Papunesia,0.0,-16.28,167.5
Vlaamse Gebarentaal,Definitely endangered,https://en.wal.unesco.org/languages/vlaamse-gebarentaal,9999.0,vlaa1235,Belgium,Vlaamse Gebarentaal,Sign Language,vgt,Eurasia,0.0,50.8,4.31
Western Flemish,Potentially vulnerable,https://en.wal.unesco.org/languages/western-flemish,9999999.0,vlaa1240,,Western Flemish,Indo-European,vls,Eurasia,7.0,51.08,3.11
Vlax Romani,Potentially vulnerable,https://en.wal.unesco.org/languages/vlax-romani,999999.0,vlax1238,Norway,Vlax Romani,Indo-European,rmy,Eurasia,18.0,46.09,18.16
,,,,vola1234,,Volapük,Artificial Language,vol,Eurasia,0.0,,
Vono,Definitely endangered,https://en.wal.unesco.org/languages/vono,999.0,vono1238,,Vono,Unattested,kch,Africa,0.0,10.44,8.21
Voro,Endangered/unsafe,https://en.wal.unesco.org/languages/voro,,voro1240,,Voro,Atlantic-Congo,vor,Africa,0.0,9.78,12.07
Votic,Critically endangered,https://en.wal.unesco.org/languages/votic,99.0,voti1245,Russian Federation,Votic,Uralic,vot,Eurasia,6.0,59.38,28.62
Vumbu,Definitely endangered,https://en.wal.unesco.org/languages/vumbu,9999.0,vumb1238,,Vumbu,Atlantic-Congo,vum,Africa,0.0,-2.18,10.65
Vunapu,Definitely endangered,https://en.wal.unesco.org/languages/vunapu,999.0,vuna1239,,Vunapu,Austronesian,vnp,Papunesia,0.0,-14.85,166.69
Vunjo,Endangered/unsafe,https://en.wal.unesco.org/languages/vunjo,99999.0,vunj1238,,Vunjo,Atlantic-Congo,vun,Africa,4.0,-3.43,37.58
Vurës,Definitely endangered,https://en.wal.unesco.org/languages/vures,9999.0,vure1239,,Vurës,Austronesian,msn,Papunesia,3.0,-13.91,167.45
Vute,Endangered/unsafe,https://en.wal.unesco.org/languages/vute,99999.0,vute1244,,Vute,Atlantic-Congo,vut,Africa,8.0,6.14,11.88
Vwanji,Endangered/unsafe,https://en.wal.unesco.org/languages/vwanji,99999.0,vwan1235,,Vwanji,Atlantic-Congo,wbi,Africa,0.0,-9.01,34.08
Waamwang,Not in use,https://en.wal.unesco.org/languages/waamwang,0.0,waam1236,,Waamwang,Austronesian,wmn,Papunesia,0.0,-20.5,164.41
Waama,Potentially vulnerable,https://en.wal.unesco.org/languages/waama,999999.0,waam1244,Benin,Waama,Atlantic-Congo,wwa,Africa,2.0,10.6,1.65
Waata,Endangered/unsafe,https://en.wal.unesco.org/languages/waata,99999.0,waat1238,,Waata,Afro-Asiatic,ssn,Africa,0.0,0.56,37.86
Wab,Definitely endangered,https://en.wal.unesco.org/languages/wab,999.0,wabb1237,,Wab,Austronesian,wab,Papunesia,0.0,-5.61,146.46
Wabo,Severely endangered,https://en.wal.unesco.org/languages/wabo,9999.0,wabo1240,,Wabo,Austronesian,wbb,Papunesia,0.0,-1.77,136.76
Waboda,Endangered/unsafe,https://en.wal.unesco.org/languages/waboda,9999.0,wabo1241,,Waboda,Kiwaian,kmx,Papunesia,0.0,-8.42,143.5
Waci Gbe,Potentially vulnerable,https://en.wal.unesco.org/languages/waci-gbe,999999.0,waci1239,Benin,Waci Gbe,Atlantic-Congo,wci,Africa,4.0,6.46,1.69
Wadaginam,Endangered/unsafe,https://en.wal.unesco.org/languages/wadaginam,999.0,wada1263,,Wadaginam,Nuclear Trans New Guinea,wdg,Papunesia,0.0,-4.53,144.97
Waddar,Potentially vulnerable,https://en.wal.unesco.org/languages/waddar,999999.0,wadd1237,,Waddar,Dravidian,wbq,Eurasia,0.0,19.88,77.17
Wadiyara Koli,Potentially vulnerable,https://en.wal.unesco.org/languages/wadiyara-koli,999999.0,wadi1248,Pakistan,Wadiyara Koli,Indo-European,kxp,Eurasia,8.0,26.07,72.13
Wadjiginy,Severely endangered,https://en.wal.unesco.org/languages/wadjiginy,9.0,wadj1254,,Wadjiginy,,wdj,Australia,1.0,-12.86,130.74
Wadjigu,Not in use,https://en.wal.unesco.org/languages/wadjigu,0.0,wadj1255,,Wadjigu,Pama-Nyungan,wdu,Australia,3.0,-23.8,147.42
Wa'ema,Endangered/unsafe,https://en.wal.unesco.org/languages/waema,999.0,waem1237,,Wa'ema,Austronesian,wag,Papunesia,0.0,-10.29,150.4
